0.0,0.0
0.151059467,0.0
0.280038214,130.3098256
0.31846762,20213.85201
0.365686945,38304.85304
0.413677735,51327.84113
0.450999908,61275.83712
0.498646936,58733.27657
0.547764947,42796.78463
0.586314271,28310.16936
0.60723979,15817.69416
0.648535214,5674.473265
0.710292478,2043.385977
0.758826892,0.0
1.0,0.0
1.151059467,0.0
1.280038214,130.3098256
1.31846762,20213.85201
1.365686945,38304.85304
1.413677735,51327.84113
1.450999908,61275.83712
1.498646936,58733.27657
1.5477649470000001,42796.78463
1.586314271,28310.16936
1.60723979,15817.69416
1.648535214,5674.473265
1.710292478,2043.385977
1.758826892,0.0
2.0,0.0
2.151059467,0.0
2.280038214,130.3098256
2.31846762,20213.85201
2.365686945,38304.85304
2.413677735,51327.84113
2.450999908,61275.83712
2.498646936,58733.27657
2.547764947,42796.78463
2.586314271,28310.16936
2.60723979,15817.69416
2.648535214,5674.473265
2.710292478,2043.385977
2.758826892,0.0
3.0,0.0
3.151059467,0.0
3.280038214,130.3098256
3.31846762,20213.85201
3.365686945,38304.85304
3.413677735,51327.84113
3.450999908,61275.83712
3.498646936,58733.27657
3.547764947,42796.78463
3.586314271,28310.16936
3.60723979,15817.69416
3.648535214,5674.473265
3.710292478,2043.385977
3.758826892,0.0
4.0,0.0
4.151059467,0.0
4.280038214,130.3098256
4.31846762,20213.85201
4.365686945,38304.85304
4.413677735,51327.84113
4.450999908,61275.83712
4.498646936,58733.27657
4.547764947,42796.78463
4.586314271,28310.16936
4.6072397899999995,15817.69416
4.648535214,5674.473265
4.7102924779999995,2043.385977
4.758826892,0.0
5.0,0.0
5.151059467,0.0
5.280038214,130.3098256
5.31846762,20213.85201
5.365686945,38304.85304
5.413677735,51327.84113
5.450999908,61275.83712
5.498646936,58733.27657
5.547764947,42796.78463
5.586314271,28310.16936
5.6072397899999995,15817.69416
5.648535214,5674.473265
5.7102924779999995,2043.385977
5.758826892,0.0
6.0,0.0
6.151059467,0.0
6.280038214,130.3098256
6.31846762,20213.85201
6.365686945,38304.85304
6.413677735,51327.84113
6.450999908,61275.83712
6.498646936,58733.27657
6.547764947,42796.78463
6.586314271,28310.16936
6.6072397899999995,15817.69416
6.648535214,5674.473265
6.7102924779999995,2043.385977
6.758826892,0.0
7.0,0.0
7.151059467,0.0
7.280038214,130.3098256
7.31846762,20213.85201
7.365686945,38304.85304
7.413677735,51327.84113
7.450999908,61275.83712
7.498646936,58733.27657
7.547764947,42796.78463
7.586314271,28310.16936
7.6072397899999995,15817.69416
7.648535214,5674.473265
7.7102924779999995,2043.385977
7.758826892,0.0
8.0,0.0
8.151059467,0.0
8.280038214,130.3098256
8.31846762,20213.85201
8.365686945,38304.85304
8.413677735,51327.84113
8.450999908,61275.83712
8.498646936,58733.27657
8.547764947,42796.78463
8.586314270999999,28310.16936
8.60723979,15817.69416
8.648535214,5674.473265
8.710292478,2043.385977
8.758826892,0.0
9.0,0.0
9.164314295,151.2553313
9.239406331,318.6594876
9.289759486,309.5457943
9.316277136,1028.72812
9.329607911,4646.224812
9.338609682,12246.40549
9.345436958,1385.441275
9.363116723,1925.227742
9.371926627,837.660339
9.390545742,3911.21344
9.395162548,12960.15158
9.404687956,4270.644714
9.417043406,3725.422008
9.425845315,2275.865101
9.430290239,3542.028916
9.441754306,2634.976596
9.451683435,12225.93965
9.460377419,5889.524449
9.465677751,5888.565113
9.48413298,1541.333397
9.499490353,16923.16917
9.507193022,5700.055562
9.515175499,7146.57457
9.52841034,6420.197224
9.548912153,14742.27834
9.555975265,14560.00448
9.583456248,18898.92195
9.589763883,24508.64002
9.608163151,17627.48178
9.625675033,10565.48868
9.656449736999999,4044.081496
9.712946641,2223.90106
9.755297334,0.0
9.854236868,0.0
10.0,0.0
